Epoch,MaxActionDiff,MinActionDiff,MeanActionDiff,StdActionDiff,MeanReWeightingFactor,StdReWeightingFactor,MeanMinusStd,MeanPlusStd,Loss
352500,4.626709,0.001953125,-1684.2053,1.6347119,1,2.0654054,-1685.8401,-1682.5706,-1684.0452
353000,5.0803223,0.017333984,-1684.083,1.7467917,1.0000001,3.0070884,-1685.8298,-1682.3362,-1683.8699
353500,6.9942627,0.009643555,-1683.9987,1.8337492,0.99999994,7.5432186,-1685.8324,-1682.1649,-1683.8389
354000,5.1937256,0.0040283203,-1684.1324,1.8192378,0.9999999,2.0135632,-1685.9517,-1682.3132,-1683.9783
354500,5.114624,0.011352539,-1684.0704,1.7092572,1,3.2909095,-1685.7797,-1682.3612,-1683.9897
355000,5.28833,0.0063476562,-1684.1506,1.7166783,1.0000001,3.5708704,-1685.8673,-1682.434,-1683.9114
355500,5.179077,0.012329102,-1683.7352,1.6923437,1,2.5655026,-1685.4276,-1682.0428,-1683.6295
356000,6.3842773,0.0031738281,-1683.8701,1.6855946,1,1.9765221,-1685.5557,-1682.1846,-1683.8188
356500,4.7946777,0.009277344,-1684.0532,1.6139473,1,2.8416462,-1685.6671,-1682.4393,-1683.9795
357000,6.6829834,0.003540039,-1683.8881,1.9283475,0.9999999,6.8291507,-1685.8164,-1681.9597,-1683.8135
357500,6.5440674,0.0059814453,-1684.3011,1.7845006,1,6.592482,-1686.0857,-1682.5166,-1684.253
358000,5.0769043,0.012207031,-1684.1953,1.573059,0.99999994,2.574853,-1685.7683,-1682.6223,-1683.9946
358500,5.728882,0.012573242,-1683.993,1.7076411,0.9999999,4.437341,-1685.7007,-1682.2854,-1683.8975
359000,5.6035156,0.0036621094,-1684.0132,1.9037606,1,3.5373943,-1685.917,-1682.1094,-1683.872
359500,7.42688,0.0032958984,-1684.0448,1.7563741,1,9.680351,-1685.8011,-1682.2885,-1683.9331
360000,5.5770264,0.0057373047,-1683.9359,1.7683003,1,2.7476351,-1685.7042,-1682.1676,-1683.8484
360500,4.7043457,0.0017089844,-1684.3823,1.8163769,1.0000001,1.897078,-1686.1987,-1682.5659,-1684.1967
361000,5.010254,0.011474609,-1683.8694,1.6875081,1,2.8209605,-1685.5569,-1682.1819,-1683.7639
361500,4.463257,0.007446289,-1684.0775,1.6920645,1,2.1600595,-1685.7695,-1682.3855,-1683.9325
362000,6.8015137,0,-1684.2439,1.796554,0.9999999,7.608685,-1686.0404,-1682.4474,-1684.0798
362500,5.3170166,0.014526367,-1684.0587,1.7057638,1,3.7320085,-1685.7645,-1682.3529,-1683.9988
363000,6.0942383,0.0048828125,-1684.0549,1.7127088,1.0000001,2.6875556,-1685.7677,-1682.3422,-1683.9985
363500,5.7143555,0.0009765625,-1683.917,1.8364736,0.99999994,3.4481544,-1685.7534,-1682.0806,-1683.8593
364000,5.6610107,0.00048828125,-1683.9224,1.6759566,1.0000001,3.538072,-1685.5983,-1682.2465,-1683.836
364500,5.0251465,0.0056152344,-1683.9907,1.692047,1,2.6942663,-1685.6827,-1682.2987,-1683.8567
365000,6.6345215,0.0053710938,-1683.9553,1.7784171,0.99999994,2.6884117,-1685.7338,-1682.1769,-1683.8916
365500,4.7373047,0.018066406,-1684.0503,1.7650517,1.0000001,2.6200156,-1685.8153,-1682.2853,-1683.9679
366000,5.942871,0.020019531,-1684.1497,1.6186734,0.9999999,1.933523,-1685.7683,-1682.531,-1684.0365
366500,6.1259766,0.0007324219,-1684.0554,1.8503504,1,2.936162,-1685.9058,-1682.2051,-1683.9972
367000,4.5964355,0.009033203,-1684.0874,1.6173936,1,1.9630336,-1685.7048,-1682.47,-1684.0249
367500,5.264282,0.003540039,-1684.1718,1.9272041,0.9999999,2.9685555,-1686.099,-1682.2445,-1684.1091
368000,5.2681885,0.00036621094,-1684.0778,1.6852323,0.99999994,2.8010898,-1685.763,-1682.3926,-1683.9204
368500,5.4779053,0.00793457,-1683.9044,1.6602238,1,3.7404141,-1685.5647,-1682.2441,-1683.8073
369000,5.2960205,0.0032958984,-1683.9156,1.7678628,0.99999994,2.2262056,-1685.6835,-1682.1478,-1683.8108
369500,5.899658,0.02734375,-1684.1343,1.5559534,1.0000001,5.1798315,-1685.6902,-1682.5784,-1684.0466
370000,4.467285,0.008056641,-1684.0029,1.6047391,1,2.3633432,-1685.6077,-1682.3982,-1683.9229
370500,6.5147705,0.0072021484,-1683.8741,1.9016104,1,4.13274,-1685.7758,-1681.9725,-1683.8112
371000,5.479248,0.005126953,-1683.956,1.8686398,1,3.8464475,-1685.8247,-1682.0874,-1683.8901
371500,4.9470215,0.00048828125,-1683.8853,1.6569763,1.0000001,2.8614619,-1685.5422,-1682.2283,-1683.7927
372000,5.7336426,0.012207031,-1684.0579,1.6806021,1,4.593058,-1685.7384,-1682.3773,-1683.9272
372500,5.0007324,0.0026855469,-1684.2202,1.6079714,1,3.173491,-1685.8282,-1682.6122,-1684.0643
373000,6.650879,0.001953125,-1684.0955,1.7486696,1,4.63707,-1685.8441,-1682.3468,-1684.0631
373500,7.2052,0.008911133,-1683.9252,1.7350993,1,2.3339286,-1685.6603,-1682.1901,-1683.8745
374000,5.612549,0.028564453,-1684.0825,1.7946987,1.0000001,2.9678597,-1685.8772,-1682.2878,-1684.0024
374500,5.7454834,0.0052490234,-1684.1696,1.6230103,1.0000001,3.2623026,-1685.7926,-1682.5465,-1684.1366
375000,4.9869385,0.0032958984,-1684.1034,1.841452,1.0000001,2.3138247,-1685.9448,-1682.262,-1684.0553
375500,6.6846924,0.0013427734,-1684.0157,1.8077421,1.0000001,5.2604527,-1685.8235,-1682.208,-1683.9648
376000,5.623047,0.00048828125,-1684.1521,1.8167021,1,3.7593262,-1685.9688,-1682.3354,-1684.0765
376500,6.1030273,0.0041503906,-1683.7864,1.9193441,1,4.39975,-1685.7057,-1681.8671,-1683.7361
377000,6.7818604,0.003540039,-1684.0995,1.7575907,1,7.4454904,-1685.857,-1682.3419,-1683.9984
377500,5.9421387,0.010986328,-1684.1758,1.8123281,1,2.3083959,-1685.9882,-1682.3634,-1684.0413
378000,5.689209,0.0012207031,-1683.9998,1.8031209,1,3.8670714,-1685.8029,-1682.1967,-1683.8959
378500,6.8303223,0.0048828125,-1684.1892,1.6953492,1,2.4116497,-1685.8845,-1682.4939,-1684.1259
379000,6.520752,0.014892578,-1683.9868,1.7190098,1.0000001,6.508498,-1685.7058,-1682.2678,-1683.9371
379500,4.7614746,0.0026855469,-1684.1025,1.6231263,0.9999999,1.8058089,-1685.7257,-1682.4794,-1684.0669
380000,7.0098877,0.002319336,-1683.8954,1.9193074,0.9999999,7.6757855,-1685.8147,-1681.9761,-1683.8408
380500,5.2349854,0.013549805,-1684.2882,1.774321,1,2.537274,-1686.0625,-1682.5139,-1684.102
381000,6.8200684,0.0053710938,-1684.0803,1.5996163,1.0000002,8.882179,-1685.6799,-1682.4807,-1684.0393
381500,7.029663,0.0025634766,-1684.0021,1.7181063,1,8.348682,-1685.7202,-1682.2839,-1683.8778
382000,4.6313477,0.010009766,-1684.0042,1.7315334,1,2.22512,-1685.7357,-1682.2726,-1683.8604
382500,5.043335,0.006958008,-1684.2406,1.7976004,0.99999994,2.7273312,-1686.0382,-1682.443,-1684.0671
383000,5.449463,0.011230469,-1684.0513,1.798619,0.9999999,3.8563786,-1685.8499,-1682.2527,-1683.9791
383500,7.9538574,0.00024414062,-1683.9719,1.9703014,1,5.81209,-1685.9423,-1682.0016,-1683.8596
384000,5.863037,0.02368164,-1684.033,1.749377,0.99999994,1.904584,-1685.7823,-1682.2836,-1683.837
384500,5.8814697,0.00036621094,-1684.0907,1.8176138,1,4.3292146,-1685.9083,-1682.2731,-1683.9658
385000,4.532715,0.00024414062,-1684.177,1.6400619,0.99999994,2.308735,-1685.817,-1682.537,-1683.9453
385500,5.6348877,0.01965332,-1684.2396,1.6395662,1.0000001,4.063857,-1685.8792,-1682.6001,-1684.0452
386000,5.2974854,0.005493164,-1684.1886,1.8917105,0.9999999,2.5088973,-1686.0803,-1682.2969,-1684.0603
386500,4.675537,0.0041503906,-1684.1614,1.7248027,1,2.4229534,-1685.8862,-1682.4365,-1684.0356
387000,5.32666,0.019042969,-1684.096,1.7846109,1,2.6540408,-1685.8806,-1682.3113,-1683.9778
387500,7.970581,0.006713867,-1683.9664,1.8012235,1,11.752971,-1685.7677,-1682.1652,-1683.8401
388000,5.765259,0.0020751953,-1684.2169,1.8582882,0.99999994,3.7962563,-1686.0752,-1682.3586,-1684.0546
388500,6.5162354,0.012573242,-1683.9513,1.9414879,1,5.5476856,-1685.8928,-1682.0098,-1683.9032
389000,5.319458,0.00012207031,-1684.2357,1.6670532,1,3.5489028,-1685.9028,-1682.5686,-1684.0853
389500,5.1361084,0.0013427734,-1684.1434,1.6453022,1,3.5693471,-1685.7887,-1682.4982,-1684.1079
390000,5.529541,0.008300781,-1684.2524,1.7834738,1.0000001,3.695123,-1686.0359,-1682.469,-1684.1895
390500,4.8688965,0.0043945312,-1684.1028,1.5973125,0.99999994,2.1759248,-1685.7001,-1682.5055,-1684.0616
391000,6.334961,0.0009765625,-1684.1763,1.972243,0.99999994,4.731663,-1686.1486,-1682.204,-1684.1134
391500,5.838135,0.024902344,-1683.7795,1.7986931,1,2.7229948,-1685.5782,-1681.9808,-1683.6775
392000,5.362793,0.0014648438,-1684.0591,1.703294,0.9999998,3.7255018,-1685.7623,-1682.3558,-1684.0046
392500,5.1346436,0.0030517578,-1684.2511,1.7991618,1,2.8984861,-1686.0503,-1682.4519,-1684.1362
393000,5.9385986,0.004272461,-1684.108,1.809125,1,4.6573877,-1685.9171,-1682.299,-1684.012
393500,4.977173,0.00036621094,-1683.9281,1.7276969,1,1.8102062,-1685.6558,-1682.2004,-1683.8281
394000,5.6398926,0.012451172,-1684.0293,1.7690706,1,3.2689514,-1685.7983,-1682.2603,-1683.9435
394500,4.803711,0.0029296875,-1683.763,1.6489611,0.99999994,2.837718,-1685.4119,-1682.114,-1683.6642
395000,6.1313477,0.0007324219,-1684.0005,1.7504611,0.99999994,5.4274044,-1685.751,-1682.25,-1683.9738
395500,4.8293457,0.0014648438,-1684.1565,1.7960637,1,3.0159533,-1685.9525,-1682.3605,-1684.0435
396000,5.6481934,0.001953125,-1683.9417,1.7793245,1,3.207567,-1685.721,-1682.1624,-1683.8478
396500,5.7196045,0.011108398,-1684.1945,1.784176,0.9999999,4.479653,-1685.9786,-1682.4103,-1684.0833
397000,6.0791016,0.011474609,-1684.1924,1.6314158,1.0000001,5.677661,-1685.8239,-1682.5609,-1684.0928
397500,6.939209,0.0009765625,-1684.0781,1.6877056,0.99999994,4.55005,-1685.7659,-1682.3904,-1683.875
398000,4.58313,0.01184082,-1683.9901,1.6826999,0.99999994,2.7096567,-1685.6729,-1682.3074,-1683.9127
398500,4.4328613,0.0126953125,-1684.1038,1.5822449,1,2.0786524,-1685.686,-1682.5215,-1684.003
399000,5.2614746,0.0029296875,-1684.0151,1.7364486,0.99999994,2.7680233,-1685.7516,-1682.2787,-1683.9288
399500,6.6223145,0.00048828125,-1683.9485,1.857039,1.0000001,2.3426743,-1685.8055,-1682.0914,-1683.8524
400000,5.3258057,0.0018310547,-1684.1364,1.7652227,1,3.0156302,-1685.9016,-1682.3711,-1684.061
400500,4.9348145,0.016357422,-1683.9187,1.7600107,1,2.8574154,-1685.6787,-1682.1587,-1683.8351
401000,6.4726562,0.00024414062,-1683.9866,1.6603494,0.9999999,2.1745734,-1685.647,-1682.3262,-1683.9243
401500,5.0324707,0.0036621094,-1683.8787,1.7200315,0.99999994,2.6951313,-1685.5986,-1682.1587,-1683.8333
402000,6.1619873,0.005004883,-1684.1713,1.8287488,1,5.2438154,-1686,-1682.3425,-1683.9772
402500,5.181885,0.0012207031,-1684.1389,1.7355939,1,3.1511972,-1685.8745,-1682.4033,-1683.9814
403000,6.112549,0.00024414062,-1683.926,1.7120354,0.99999994,5.4741263,-1685.6381,-1682.214,-1683.8738
403500,5.297241,0.010864258,-1683.9088,1.8580527,1.0000001,2.3636692,-1685.7668,-1682.0508,-1683.8705
404000,5.501953,0.0048828125,-1684.125,1.7576381,1,3.0273895,-1685.8827,-1682.3673,-1684.0754
404500,4.654175,0.0028076172,-1684.0128,1.671119,1,2.6756814,-1685.684,-1682.3417,-1683.9114
405000,6.1884766,0.0029296875,-1684.2336,1.7240794,1,5.4223723,-1685.9578,-1682.5095,-1684.1084
405500,5.9573975,0.0008544922,-1684.1923,1.8200775,1,4.703261,-1686.0123,-1682.3722,-1684.0854
406000,7.861084,0.020019531,-1684.0315,1.6166214,1,1.9309877,-1685.6481,-1682.4149,-1683.9812
406500,5.6606445,0.0009765625,-1684.0557,1.7520171,1,4.053485,-1685.8077,-1682.3036,-1683.9976
407000,5.3132324,0.0063476562,-1684.2319,1.6015639,1,1.9437703,-1685.8335,-1682.6304,-1683.9912
407500,4.4953613,0.0126953125,-1684.1836,1.6363392,1,2.293125,-1685.82,-1682.5472,-1684.0737
408000,5.9379883,0.0014648438,-1684.0759,1.6932697,1,2.6220737,-1685.7692,-1682.3827,-1684.0199
408500,6.2526855,0.0012207031,-1684.1077,1.7941502,0.9999999,5.289321,-1685.9019,-1682.3135,-1684.0488
409000,4.939575,0.0057373047,-1684.0443,1.7271553,1.0000001,2.3971772,-1685.7715,-1682.3171,-1683.8514
409500,4.744385,0.0014648438,-1684.4358,1.7311562,1,2.8277655,-1686.167,-1682.7046,-1684.1045
410000,4.944458,0.006713867,-1684.0087,1.8124089,0.9999999,3.2795663,-1685.821,-1682.1963,-1683.8501
410500,6.2333984,0.006591797,-1684.0376,1.773886,1,5.635119,-1685.8115,-1682.2637,-1683.9126
411000,6.0219727,0.016113281,-1683.8677,1.7774944,1,2.306182,-1685.6451,-1682.0902,-1683.8406
411500,4.134033,0.009521484,-1683.9988,1.5331196,1.0000001,2.181246,-1685.5319,-1682.4657,-1683.9247
412000,5.621338,0.038330078,-1683.9312,1.797798,1.0000001,3.0741148,-1685.729,-1682.1333,-1683.753
412500,6.322998,0.0012207031,-1684.1157,1.8188833,1,5.22756,-1685.9346,-1682.2969,-1684.0714
413000,5.135498,0.011474609,-1684.0059,1.6799097,0.99999994,2.5096726,-1685.6858,-1682.3259,-1683.8745
413500,6.0360107,0.005004883,-1684.0509,1.8549721,1,4.437956,-1685.9059,-1682.1959,-1683.881
414000,5.2629395,0.012939453,-1684.1028,1.7733731,0.9999999,3.510663,-1685.8761,-1682.3295,-1683.9978
414500,5.7387695,0.014160156,-1683.815,1.7407752,1.0000001,4.4543595,-1685.5557,-1682.0742,-1683.7415
415000,5.404419,0.027954102,-1684.0421,1.66024,1,3.7269723,-1685.7024,-1682.3818,-1684.0002
415500,5.8339844,0.0017089844,-1684.0745,1.8554978,1.0000001,4.125353,-1685.9299,-1682.219,-1683.9634
416000,5.5756836,0.0043945312,-1684.1438,1.6447048,1,4.3699517,-1685.7885,-1682.4991,-1683.9415
416500,5.4849854,0.017211914,-1684.0026,1.75809,1,3.803144,-1685.7606,-1682.2445,-1683.8859
417000,6.501831,0.019165039,-1684.1935,1.7879573,1,5.898548,-1685.9814,-1682.4055,-1683.9965
417500,5.208374,0.0008544922,-1684.3121,1.796366,1,3.180908,-1686.1085,-1682.5157,-1684.084
418000,7.099121,0.021728516,-1684.1514,1.7201611,1,8.529947,-1685.8716,-1682.4312,-1684.1248
418500,6.720337,0.00036621094,-1683.9293,1.6586297,1.0000002,3.3182633,-1685.5879,-1682.2708,-1683.8462
419000,4.473877,0.0034179688,-1684.1047,1.629622,0.9999999,1.7152929,-1685.7344,-1682.4751,-1684.0432
419500,4.744873,0.010253906,-1683.9788,1.6772752,1,2.833328,-1685.656,-1682.3015,-1683.8928
420000,5.345337,0.00036621094,-1684.0836,1.6816344,1,2.8904343,-1685.7653,-1682.402,-1684.0564
420500,5.130005,0.006713867,-1684.1066,1.796206,1,2.341725,-1685.9028,-1682.3103,-1683.9946
421000,4.9155273,0.0009765625,-1684.106,1.6545674,0.9999999,3.1703928,-1685.7605,-1682.4514,-1683.9895
421500,5.141968,0.005004883,-1684.1886,1.6957996,0.99999994,3.0786836,-1685.8844,-1682.4928,-1684.0079
422000,4.6782227,0.008544922,-1684.2085,1.6615094,1,2.057453,-1685.87,-1682.547,-1683.9982
422500,5.570923,0.00012207031,-1684.1517,1.695059,1,3.390682,-1685.8468,-1682.4567,-1683.9084
423000,4.964966,0.01184082,-1684.0375,1.6429912,1,2.9903593,-1685.6804,-1682.3945,-1683.9321
423500,5.286377,0.0012207031,-1684.1511,1.798853,0.99999994,2.323972,-1685.95,-1682.3523,-1683.9578
424000,4.899048,0.00793457,-1683.9662,1.6981845,1,2.5426686,-1685.6644,-1682.268,-1683.8403
424500,5.2038574,0.0034179688,-1684.1191,1.7178326,1,3.06014,-1685.8369,-1682.4014,-1684.022
425000,4.6881104,0.00036621094,-1684.1144,1.6434599,1,2.098512,-1685.7578,-1682.471,-1684.0261
425500,6.1435547,0.025390625,-1684.2039,1.8256019,0.99999994,5.291044,-1686.0294,-1682.3783,-1684.0427
426000,4.57959,0.011474609,-1684.0654,1.6278027,0.99999994,2.6063738,-1685.6932,-1682.4376,-1683.9414
426500,4.4508057,0.0064697266,-1683.8988,1.6769884,1,2.3584154,-1685.5758,-1682.2218,-1683.8567
427000,7.368408,0.053955078,-1684.1323,1.8332157,0.9999999,8.847023,-1685.9656,-1682.2991,-1684.0659
427500,7.590454,0.002319336,-1684.2916,1.7455494,0.99999994,10.765899,-1686.0372,-1682.546,-1684.1473
428000,5.762207,0.0063476562,-1684.0615,1.7112944,1,4.285747,-1685.7728,-1682.3502,-1683.9601
428500,5.0270996,0.0053710938,-1684.1528,1.7514826,1,3.0134552,-1685.9043,-1682.4014,-1684.0979
429000,5.9212646,0.00036621094,-1684.0607,1.8218081,1,4.5867085,-1685.8824,-1682.2389,-1683.8129
429500,6.093994,0.0061035156,-1684.1619,1.8160182,1.0000001,4.8768487,-1685.9779,-1682.3458,-1683.9725
430000,7.18396,0.0008544922,-1684.1122,1.8003044,0.99999994,5.3111362,-1685.9125,-1682.3119,-1684.0193
430500,6.1208496,0.025146484,-1684.1948,1.695979,1.0000001,2.441669,-1685.8907,-1682.4989,-1684.0562
431000,5.243042,0.005004883,-1684.3121,1.7082541,1,2.3608024,-1686.0204,-1682.6039,-1684.1177
431500,5.5356445,0.01171875,-1684.044,1.6647358,1,4.1537967,-1685.7087,-1682.3792,-1683.9493
432000,5.8563232,0.009643555,-1684.1783,1.8512751,1.0000001,4.0468082,-1686.0297,-1682.327,-1684.0654
432500,5.942993,0.00061035156,-1683.9496,1.7818568,1,4.6949935,-1685.7314,-1682.1677,-1683.7574
433000,5.1291504,0.0009765625,-1684.1545,1.8190116,0.99999994,2.9950469,-1685.9735,-1682.3356,-1684.0248
433500,5.230835,0.016235352,-1684.1437,1.7038481,0.9999999,3.2228162,-1685.8475,-1682.4398,-1683.9741
434000,4.366089,0.0020751953,-1684.2343,1.7294279,0.99999976,1.7603863,-1685.9636,-1682.5049,-1684.168
434500,5.4605713,0.03186035,-1684.2137,1.7101103,1,3.7189589,-1685.9238,-1682.5037,-1684.1394
435000,5.06604,0.010375977,-1684.1642,1.7033026,0.9999999,2.2862973,-1685.8674,-1682.4609,-1684.1232
435500,6.533325,0.010131836,-1683.8756,1.8427305,1,4.252235,-1685.7184,-1682.0328,-1683.7415
436000,4.6314697,0.026000977,-1684.0944,1.7228739,1.0000001,2.4747665,-1685.8173,-1682.3715,-1683.9922
436500,5.2597656,0.008056641,-1684.0947,1.7779328,1,3.3481667,-1685.8727,-1682.3168,-1684.0303
437000,4.5806885,0.00012207031,-1684.1552,1.6664354,1,2.531472,-1685.8215,-1682.4888,-1684.1174
437500,5.327759,0.022094727,-1684.1964,1.7571034,0.99999994,3.4494505,-1685.9535,-1682.4393,-1684.1542
438000,4.2629395,0.007080078,-1684.301,1.5946337,1,2.2070642,-1685.8956,-1682.7064,-1684.0011
438500,4.3201904,0.0025634766,-1684.0409,1.643485,0.9999999,2.4153297,-1685.6843,-1682.3975,-1683.9117
439000,4.96521,0.004272461,-1683.7992,1.579728,1,3.0352855,-1685.3789,-1682.2195,-1683.771
439500,5.1154785,0.010253906,-1684.1348,1.6543977,1,3.1848996,-1685.7892,-1682.4803,-1684.0953
440000,6.0057373,0.017211914,-1684.0839,1.6001654,1,5.730739,-1685.6841,-1682.4836,-1683.9966
440500,5.319824,0.036865234,-1684.1077,1.8364651,0.9999999,3.3447678,-1685.9441,-1682.2712,-1684.017
441000,6.6730957,0.0009765625,-1684.052,1.94156,1,3.5692267,-1685.9935,-1682.1105,-1683.9441
441500,5.57605,0.002319336,-1684.141,1.7239028,1,2.2936907,-1685.8649,-1682.4171,-1684.0125
442000,5.2165527,0.0034179688,-1684.012,1.6166873,1,2.0538,-1685.6287,-1682.3953,-1683.9563
442500,4.9870605,0.0073242188,-1684.0652,1.6641679,0.99999994,3.102511,-1685.7294,-1682.401,-1684.011
443000,6.7564697,0.003540039,-1684.1891,1.788575,1.0000001,6.677353,-1685.9777,-1682.4005,-1684.0952
443500,4.794922,0.0056152344,-1684.0393,1.708475,1,2.6985686,-1685.7478,-1682.3308,-1683.9719
444000,5.3341064,0.010131836,-1684.1239,1.6847188,0.99999994,3.7013943,-1685.8086,-1682.4392,-1683.8989
444500,5.154663,0.032348633,-1684.1547,1.7655374,0.9999999,3.2712543,-1685.9202,-1682.3892,-1684.0774
445000,5.7508545,0.0008544922,-1684.0944,1.7887868,1.0000001,4.2865615,-1685.8832,-1682.3055,-1684.0388
445500,6.2229004,0.015625,-1684.0103,1.7015586,1,3.55685,-1685.7118,-1682.3087,-1683.9299
446000,4.753662,0.0029296875,-1684.1265,1.7160308,0.99999994,2.0514789,-1685.8425,-1682.4104,-1684.0476
446500,6.400879,0.0024414062,-1684.2512,1.7507266,0.99999994,6.1521254,-1686.002,-1682.5005,-1684.1516
447000,5.8013916,0.00012207031,-1684.0446,1.7921975,0.99999994,3.3393428,-1685.8368,-1682.2523,-1683.9304
447500,4.177246,0.00048828125,-1684.117,1.7768203,0.99999994,2.0556364,-1685.8938,-1682.3401,-1684.0099
448000,5.1433105,0.0034179688,-1683.9651,1.765462,1,3.111324,-1685.7306,-1682.1996,-1683.8422
448500,4.947876,0.00036621094,-1684.122,1.7431458,1,2.80676,-1685.8651,-1682.3788,-1683.9904
449000,7.2226562,0.0063476562,-1684.1375,1.754999,1,9.546464,-1685.8925,-1682.3824,-1684.0726
449500,6.3598633,0.021728516,-1684.198,1.5798494,1.0000001,3.0950336,-1685.7778,-1682.6182,-1684.065
450000,5.331421,0.0013427734,-1684.1925,1.6451385,1,3.3993437,-1685.8376,-1682.5474,-1683.8196
450500,6.340088,0.005126953,-1683.946,1.791544,1.0000002,5.402537,-1685.7375,-1682.1545,-1683.8525
451000,4.213867,0.022705078,-1684.2019,1.555458,1,2.2272668,-1685.7573,-1682.6465,-1684.1101
451500,5.945923,0.022094727,-1684.1263,1.8901944,1,2.4467034,-1686.0165,-1682.2362,-1684.0815
452000,5.8502197,0.013061523,-1684.1615,1.7460107,0.99999994,4.5986414,-1685.9075,-1682.4155,-1684.0787
452500,5.574951,0.022460938,-1684.0073,1.7036934,0.99999994,3.2782958,-1685.711,-1682.3036,-1683.9369
453000,5.9396973,0.02319336,-1684.1458,1.7374891,1,4.9878993,-1685.8833,-1682.4082,-1684.0537
453500,5.227539,0.0087890625,-1684.0955,1.8282876,1.0000001,2.6709647,-1685.9237,-1682.2672,-1684.0383
454000,4.4992676,0.0021972656,-1684.0718,1.6952741,1,2.347145,-1685.7671,-1682.3765,-1683.9961
454500,4.654907,0.006713867,-1683.9288,1.5748602,1,2.4702191,-1685.5037,-1682.354,-1683.8442
455000,5.5443115,0.015991211,-1684.1954,1.7078241,1,3.8862064,-1685.9032,-1682.4877,-1684.0835
455500,5.031006,0.03100586,-1684.1326,1.7328911,1,2.8081567,-1685.8655,-1682.3997,-1683.9727
456000,4.4888916,0.009643555,-1684.1957,1.6931155,1.0000001,2.6316268,-1685.8888,-1682.5026,-1684.1384
456500,6.2078857,0.03186035,-1684.2943,1.7608547,1,5.5993533,-1686.0552,-1682.5334,-1684.1956
457000,4.4648438,0.015136719,-1684.1118,1.7944326,1.0000001,2.4831395,-1685.9062,-1682.3174,-1684.0336
457500,5.928711,0.00390625,-1684.3193,1.7377224,1.0000002,2.3546114,-1686.057,-1682.5817,-1684.2854
458000,7.0491943,0.00793457,-1684.1163,1.7521685,1,8.515445,-1685.8685,-1682.3641,-1684.052
458500,5.3779297,0.026855469,-1684.3877,1.6151576,1.0000001,3.7230504,-1686.0028,-1682.7726,-1684.1719
459000,5.293335,0.0010986328,-1683.9872,1.7313856,1,3.2375603,-1685.7186,-1682.2557,-1683.9114
459500,6.057129,0.014892578,-1684.1694,1.8251983,0.9999999,3.1610749,-1685.9946,-1682.3442,-1683.967
460000,5.753418,0.0017089844,-1684.1841,1.7614313,0.99999994,3.2639933,-1685.9456,-1682.4226,-1684.0835
460500,6.112671,0.018676758,-1684.0223,1.7270137,1.0000002,4.739997,-1685.7494,-1682.2953,-1683.8342
461000,4.4090576,0.018676758,-1684.1945,1.5930339,1,2.4788709,-1685.7875,-1682.6014,-1684.0804
461500,6.066284,0.01977539,-1684.0393,1.6747706,1,5.3642483,-1685.7141,-1682.3645,-1683.877
462000,6.506836,0.016113281,-1684.0664,1.6603444,1,2.203236,-1685.7268,-1682.406,-1683.8696
